=== Customer Table ===

 Customer ID  Arrival time  Service start time  Service end time  Total time spent  Queue time  Queue length at arrival Server busy status  Server idle time  Dropped
         338     71.615084           71.954410         72.154410               0.2    0.339326                        2           not busy         14.154410    False
         340     71.790693           72.154410         72.354410               0.2    0.363717                        2           not busy         14.154410    False
         341     71.902212           72.354410         72.554410               0.2    0.452198                        3           not busy         14.154410    False
         342     72.057796           72.554410         72.754410               0.2    0.496614                        3           not busy         14.154410    False
         344     72.366818            0.000000          0.000000               0.0    0.000000                        2               busy          0.000000     True
         345     72.388778            0.000000          0.000000               0.0    0.000000                        3               busy          0.000000     True
         343     72.256757           72.754410         72.954410               0.2    0.497653                        2           not busy         14.154410    False
         346     72.591884           72.954410         73.154410               0.2    0.362526                        3           not busy         14.154410    False
         347     73.104199           73.154410         73.354410               0.2    0.050211                        0           not busy         14.154410    False
         348     73.182626           73.354410         73.554410               0.2    0.171784                        0           not busy         14.154410    False
         349     73.427169           73.554410         73.754410               0.2    0.127241                        0           not busy         14.154410    False
         350     73.650749           73.754410         73.954410               0.2    0.103661                        0           not busy         14.154410    False
         351     73.657530           73.954410         74.154410               0.2    0.296880                        1           not busy         14.154410    False
         352     73.782859           74.154410         74.354410               0.2    0.371551                        1           not busy         14.154410    False
         353     74.009602           74.354410         74.554410               0.2    0.344808                        1           not busy         14.154410    False
         354     74.348774           74.554410         74.754410               0.2    0.205635                        1           not busy         14.154410    False
         355     74.882758           74.882758         75.082758               0.2    0.000000                        0           not busy         14.282758    False
         356     75.035219           75.082758         75.282758               0.2    0.047539                        0           not busy         14.282758    False
         357     75.228562           75.282758         75.482758               0.2    0.054196                        0           not busy         14.282758    False
         358     75.319122           75.482758         75.682758               0.2    0.163636                        0           not busy         14.282758    False
         359     75.574993           75.682758         75.882758               0.2    0.107765                        0           not busy         14.282758    False
         360     75.873369           75.882758         76.082758               0.2    0.009389                        0           not busy         14.282758    False
         361     76.010818           76.082758         76.282758               0.2    0.071940                        0           not busy         14.282758    False
         362     76.282491           76.282758         76.482758               0.2    0.000267                        0           not busy         14.282758    False
         363     76.345204           76.482758         76.682758               0.2    0.137554                        0           not busy         14.282758    False
         364     76.356707           76.682758         76.882758               0.2    0.326051                        1           not busy         14.282758    False
         365     76.663154           76.882758         77.082758               0.2    0.219604                        1           not busy         14.282758    False
         366     76.979929           77.082758         77.282758               0.2    0.102829                        0           not busy         14.282758    False
         367     77.061782           77.282758         77.482758               0.2    0.220976                        1           not busy         14.282758    False
         368     77.147063           77.482758         77.682758               0.2    0.335695                        1           not busy         14.282758    False
         369     77.460023           77.682758         77.882758               0.2    0.222735                        1           not busy         14.282758    False
         370     77.591543           77.882758         78.082758               0.2    0.291215                        1           not busy         14.282758    False
         371     77.932258           78.082758         78.282758               0.2    0.150500                        0           not busy         14.282758    False
         372     78.168454           78.282758         78.482758               0.2    0.114304                        0           not busy         14.282758    False
         373     78.617782           78.617782         78.817782               0.2    0.000000                        0           not busy         14.417782    False
         374     78.659354           78.817782         79.017782               0.2    0.158427                        0           not busy         14.417782    False
         375     78.983583           79.017782         79.217782               0.2    0.034199                        0           not busy         14.417782    False
         376     79.179116           79.217782         79.417782               0.2    0.038666                        0           not busy         14.417782    False
         377     79.314809           79.417782         79.617782               0.2    0.102973                        0           not busy         14.417782    False
         378     79.393638           79.617782         79.817782               0.2    0.224143                        1           not busy         14.417782    False
         379     79.471362           79.817782         80.017782               0.2    0.346420                        1           not busy         14.417782    False
         380     79.570957           80.017782         80.217782               0.2    0.446825                        2           not busy         14.417782    False
         381     79.931563           80.217782         80.417782               0.2    0.286219                        1           not busy         14.417782    False
         382     80.125848           80.417782         80.617782               0.2    0.291934                        1           not busy         14.417782    False
         383     80.330578           80.617782         80.817782               0.2    0.287204                        1           not busy         14.417782    False
         385     80.429137            0.000000          0.000000               0.0    0.000000                        2               busy          0.000000     True
         386     80.456727            0.000000          0.000000               0.0    0.000000                        3               busy          0.000000     True
         384     80.375033           80.817782         81.017782               0.2    0.442749                        2           not busy         14.417782    False
         388     80.679828            0.000000          0.000000               0.0    0.000000                        4               busy          0.000000     True
         387     80.555451           81.017782         81.217782               0.2    0.462331                        4           not busy         14.417782    False
         390     80.824819            0.000000          0.000000               0.0    0.000000                        5               busy          0.000000     True
         389     80.760808           81.217782         81.417782               0.2    0.456974                        5           not busy         14.417782    False
         392     80.953321            0.000000          0.000000               0.0    0.000000                        6               busy          0.000000     True
         393     80.993181            0.000000          0.000000               0.0    0.000000                        6               busy          0.000000     True
         394     81.058848            0.000000          0.000000               0.0    0.000000                        6               busy          0.000000     True
         391     80.945777           81.417782         81.617782               0.2    0.472005                        5           not busy         14.417782    False
         395     82.092150           82.092150         82.292150               0.2    0.000000                        0           not busy         14.892150    False
         396     82.280565           82.292150         82.492150               0.2    0.011585                        0           not busy         14.892150    False
         397     82.424970           82.492150         82.692150               0.2    0.067180                        0           not busy         14.892150    False
         398     82.969788           82.969788         83.169788               0.2    0.000000                        0           not busy         15.169788    False
         399     83.378659           83.378659         83.578659               0.2    0.000000                        0           not busy         15.378659    False
         400     83.541577           83.578659         83.778659               0.2    0.037082                        0           not busy         15.378659    False
         401     83.678427           83.778659         83.978659               0.2    0.100232                        0           not busy         15.378659    False
         402     83.817657           83.978659         84.178659               0.2    0.161002                        0           not busy         15.378659    False
         403     84.022420           84.178659         84.378659               0.2    0.156239                        0           not busy         15.378659    False
         405     84.070531            0.000000          0.000000               0.0    0.000000                        2               busy          0.000000     True
         404     84.070156           84.378659         84.578659               0.2    0.308503                        1           not busy         15.378659    False
         406     84.128102           84.578659         84.778659               0.2    0.450557                        3           not busy         15.378659    False
         407     84.321227           84.778659         84.978659               0.2    0.457432                        3           not busy         15.378659    False
         408     84.706171           84.978659         85.178659               0.2    0.272488                        1           not busy         15.378659    False
         409     84.780171           85.178659         85.378659               0.2    0.398488                        1           not busy         15.378659    False
         410     85.398733           85.398733         85.598733               0.2    0.000000                        0           not busy         15.398733    False
         411     85.454507           85.598733         85.798733               0.2    0.144226                        0           not busy         15.398733    False
         412     85.464804           85.798733         85.998733               0.2    0.333929                        1           not busy         15.398733    False
         413     85.682675           85.998733         86.198733               0.2    0.316059                        1           not busy         15.398733    False
         415     85.892538            0.000000          0.000000               0.0    0.000000                        2               busy          0.000000     True
         414     85.789722           86.198733         86.398733               0.2    0.409011                        2           not busy         15.398733    False
         417     85.977396            0.000000          0.000000               0.0    0.000000                        4               busy          0.000000     True
         418     86.059041            0.000000          0.000000               0.0    0.000000                        4               busy          0.000000     True
         416     85.944847           86.398733         86.598733               0.2    0.453886                        3           not busy         15.398733    False
         419     86.335142           86.598733         86.798733               0.2    0.263591                        4           not busy         15.398733    False
         420     86.479878           86.798733         86.998733               0.2    0.318855                        2           not busy         15.398733    False
         421     86.848906           86.998733         87.198733               0.2    0.149827                        0           not busy         15.398733    False
         422     87.209006           87.209006         87.409006               0.2    0.000000                        0           not busy         15.409006    False
         423     87.342886           87.409006         87.609006               0.2    0.066120                        0           not busy         15.409006    False
         424     87.439127           87.609006         87.809006               0.2    0.169880                        0           not busy         15.409006    False
         425     87.491298           87.809006         88.009006               0.2    0.317709                        1           not busy         15.409006    False
         427     87.691036            0.000000          0.000000               0.0    0.000000                        2               busy          0.000000     True
         426     87.634849           88.009006         88.209006               0.2    0.374157                        1           not busy         15.409006    False
         429     87.798923            0.000000          0.000000               0.0    0.000000                        4               busy          0.000000     True
         428     87.751811           88.209006         88.409006               0.2    0.457196                        3           not busy         15.409006    False
         430     88.005825           88.409006         88.609006               0.2    0.403181                        4           not busy         15.409006    False
         431     88.161531           88.609006         88.809006               0.2    0.447475                        4           not busy         15.409006    False
         432     88.632128           88.809006         89.009006               0.2    0.176879                        0           not busy         15.409006    False
         433     88.738085           89.009006         89.209006               0.2    0.270921                        1           not busy         15.409006    False
         434     88.931684           89.209006         89.409006               0.2    0.277323                        1           not busy         15.409006    False
         435     88.947599           89.409006         89.609006               0.2    0.461407                        2           not busy         15.409006    False
         436     89.136202           89.609006         89.809006               0.2    0.472805                        2           not busy         15.409006    False
         437     89.779787           89.809006         90.009006               0.2    0.029220                        0           not busy         15.409006    False
         438     89.814003           90.009006         90.209006               0.2    0.195003                        0           not busy         15.409006    False
         439     90.240728           90.240728         90.440728               0.2    0.000000                        0           not busy         15.440728    False
         440     90.293920           90.440728         90.640728               0.2    0.146808                        0           not busy         15.440728    False
         441     90.307204           90.640728         90.840728               0.2    0.333524                        1           not busy         15.440728    False
         443     90.512373            0.000000          0.000000               0.0    0.000000                        2               busy          0.000000     True
         442     90.374137           90.840728         91.040728               0.2    0.466591                        2           not busy         15.440728    False
         445     90.691089            0.000000          0.000000               0.0    0.000000                        3               busy          0.000000     True
         444     90.630488           91.040728         91.240728               0.2    0.410240                        3           not busy         15.440728    False
         447     90.906408            0.000000          0.000000               0.0    0.000000                        4               busy          0.000000     True
         446     90.899847           91.240728         91.440728               0.2    0.340881                        3           not busy         15.440728    False
         448     91.200432           91.440728         91.640728               0.2    0.240296                        2           not busy         15.440728    False
         450     91.247718            0.000000          0.000000               0.0    0.000000                        3               busy          0.000000     True
         451     91.304318            0.000000          0.000000               0.0    0.000000                        4               busy          0.000000     True
         449     91.229952           91.640728         91.840728               0.2    0.410776                        3           not busy         15.440728    False
         452     91.507885           91.840728         92.040728               0.2    0.332843                        3           not busy         15.440728    False
         453     92.005447           92.040728         92.240728               0.2    0.035281                        0           not busy         15.440728    False
         454     92.400354           92.400354         92.600354               0.2    0.000000                        0           not busy         15.600354    False
         455     92.405440           92.600354         92.800354               0.2    0.194914                        0           not busy         15.600354    False
         456     92.624016           92.800354         93.000354               0.2    0.176337                        0           not busy         15.600354    False
         457     92.733745           93.000354         93.200354               0.2    0.266608                        1           not busy         15.600354    False
         458     92.865153           93.200354         93.400354               0.2    0.335201                        1           not busy         15.600354    False
         459     92.914352           93.400354         93.600354               0.2    0.486002                        2           not busy         15.600354    False
         460     93.169549           93.600354         93.800354               0.2    0.430805                        2           not busy         15.600354    False
         461     93.605106           93.800354         94.000354               0.2    0.195247                        0           not busy         15.600354    False
         462     93.648283           94.000354         94.200354               0.2    0.352070                        1           not busy         15.600354    False
         464     93.887369            0.000000          0.000000               0.0    0.000000                        2               busy          0.000000     True
         463     93.737164           94.200354         94.400354               0.2    0.463189                        2           not busy         15.600354    False
         465     94.132201           94.400354         94.600354               0.2    0.268153                        2           not busy         15.600354    False
         466     94.361456           94.600354         94.800354               0.2    0.238897                        2           not busy         15.600354    False
         467     94.477738           94.800354         95.000354               0.2    0.322616                        1           not busy         15.600354    False
         469     94.683421            0.000000          0.000000               0.0    0.000000                        2               busy          0.000000     True
         468     94.591748           95.000354         95.200354               0.2    0.408605                        2           not busy         15.600354    False
         470     94.865297           95.200354         95.400354               0.2    0.335056                        2           not busy         15.600354    False
         472     94.960388            0.000000          0.000000               0.0    0.000000                        4               busy          0.000000     True
         473     95.029524            0.000000          0.000000               0.0    0.000000                        4               busy          0.000000     True
         471     94.911064           95.400354         95.600354               0.2    0.489290                        3           not busy         15.600354    False
         474     95.432485           95.600354         95.800354               0.2    0.167869                        2           not busy         15.600354    False
         475     95.837455           95.837455         96.037455               0.2    0.000000                        0           not busy         15.637455    False
         476     95.897921           96.037455         96.237455               0.2    0.139534                        0           not busy         15.637455    False
         477     96.057612           96.237455         96.437455               0.2    0.179843                        0           not busy         15.637455    False
         478     96.064623           96.437455         96.637455               0.2    0.372832                        1           not busy         15.637455    False
         479     96.259674           96.637455         96.837455               0.2    0.377781                        1           not busy         15.637455    False
         481     96.383805            0.000000          0.000000               0.0    0.000000                        3               busy          0.000000     True
         480     96.353315           96.837455         97.037455               0.2    0.484139                        2           not busy         15.637455    False
         482     96.630332           97.037455         97.237455               0.2    0.407123                        3           not busy         15.637455    False
         483     96.818886           97.237455         97.437455               0.2    0.418569                        3           not busy         15.637455    False
         484     97.284710           97.437455         97.637455               0.2    0.152745                        0           not busy         15.637455    False
         485     97.310983           97.637455         97.837455               0.2    0.326472                        1           not busy         15.637455    False
         486     97.465785           97.837455         98.037455               0.2    0.371670                        1           not busy         15.637455    False
         488     97.596434            0.000000          0.000000               0.0    0.000000                        3               busy          0.000000     True
         487     97.560494           98.037455         98.237455               0.2    0.476960                        2           not busy         15.637455    False
         489     98.162092           98.237455         98.437455               0.2    0.075363                        0           not busy         15.637455    False
         490     98.264807           98.437455         98.637455               0.2    0.172647                        0           not busy         15.637455    False
         492     98.330775            0.000000          0.000000               0.0    0.000000                        2               busy          0.000000     True
         491     98.272769           98.637455         98.837455               0.2    0.364686                        1           not busy         15.637455    False
         494     98.484200            0.000000          0.000000               0.0    0.000000                        3               busy          0.000000     True
         493     98.419349           98.837455         99.037455               0.2    0.418106                        3           not busy         15.637455    False
         495     98.818626           99.037455         99.237455               0.2    0.218829                        3           not busy         15.637455    False
         496     99.478447           99.478447         99.678447               0.2    0.000000                        0           not busy         15.878447    False
         497     99.667879           99.678447         99.878447               0.2    0.010568                        0           not busy         15.878447    False
